R_DEF,LOC,MUN,EST,EST_D,AGEB,T_LOC,CD_A,ENT,CON,UPM,D_SEM,N_PRO_VIV,V_SEL,N_HOG,H_MUD,N_ENT,PER,N_REN,C_RES,PAR_C,SEX,EDA,NAC_DIA,NAC_MES,NAC_ANIO,L_NAC_C,CS_P12,CS_P13_1,CS_P13_2,CS_P14_C,CS_P15,CS_P16,CS_P17,N_HIJ,E_CON,CS_AD_MOT,CS_P20_DES,CS_AD_DES,CS_NR_MOT,CS_P22_DES,CS_NR_ORI,UR,ZONA,SALARIO,FAC,CLASE1,CLASE2,CLASE3,POS_OCU,SEG_SOC,RAMA,C_OCU11C,ING7C,DUR9C,EMPLE7C,MEDICA5C,BUSCAR5C,RAMA_EST1,RAMA_EST2,DUR_EST,AMBITO1,AMBITO2,TUE1,TUE2,TUE3,BUSQUEDA,D_ANT_LAB,D_CEXP_EST,DUR_DES,SUB_O,S_CLASIFI,REMUNE2C,PRE_ASA,TIP_CON,DISPO,NODISPO,C_INAC5C,PNEA_EST,NIV_INS,EDA5C,EDA7C,EDA12C,EDA19C,HIJ5C,DOMESTICO,ANIOS_ESC,HRSOCUP,INGOCUP,ING_X_HRS,TPG_P8A,TCCO,CP_ANOC,IMSSISSSTE,MA48ME1SM,P14APOYOS,SCIAN,T_TRA,EMP_PPAL,TUE_PPAL,TRANS_PPAL,MH_FIL2,MH_COL,SEC_INS
00,0001,006,30,105,00000,1,01,09,40004,0906603,101,0013,01,1,0,1,215,01,1,101,1,66,19,09,1948,016,1,02,6,,,,2,,5,,,,,,,1,1,2103,814,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,4,6,11,16,0,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,006,30,105,00000,1,01,09,40004,0906603,101,0013,01,1,0,1,215,02,1,201,2,65,12,02,1950,009,1,02,6,,,,2,06,5,,,,,,,1,1,2103,814,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,4,6,11,16,4,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,006,30,105,00000,1,01,09,40004,0906603,101,0030,02,1,0,1,215,01,1,101,1,49,16,08,1965,009,1,03,3,,,,2,,5,,,,,,,1,1,2103,814,1,1,1,1,2,4,5,3,4,2,1,4,3,10,3,2,3,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,3,4,7,12,0,3,9,32,5590,40.625,0,0,0,4,0,0,19,1,1,1,0,1,1,8
00,0001,006,30,105,00000,1,01,09,40004,0906603,101,0030,02,1,0,1,215,02,1,201,2,46,27,07,1968,009,1,02,3,,,,2,02,5,,,,,,,1,1,2103,814,1,1,1,3,2,3,6,3,6,1,1,4,3,5,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,7,12,2,3,3,40,4300,25,0,0,1,4,0,0,7,1,1,1,0,1,7,8
00,0001,006,30,105,00000,1,01,09,40004,0906603,101,0030,02,1,0,1,215,03,1,301,2,26,14,03,1989,009,1,07,3,5335,3,2,1,00,6,,,,,,,1,1,2103,814,1,1,1,1,2,4,4,3,5,5,1,4,3,8,4,2,4,1,1,0,2,0,0,0,0,0,1,2,5,0,0,0,0,4,2,2,3,8,1,3,15,36,4730,30.55556,0,0,0,4,0,0,14,1,1,2,0,3,1,2
00,0001,006,30,105,00000,1,01,09,40004,0906603,101,0030,02,1,0,1,215,04,1,301,1,29,22,12,1985,009,1,03,3,,,,2,,6,,,,,,,1,1,2103,814,1,1,1,3,2,4,5,4,8,1,1,4,3,10,5,2,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,8,0,3,9,63,8600,31.74603,0,0,1,4,0,0,19,1,1,1,0,1,7,8
00,0001,006,30,105,00000,1,01,09,40004,0906603,101,0041,03,1,0,1,215,01,1,101,2,61,24,01,1954,020,1,03,3,,,,2,04,1,,,,,,,1,1,2103,814,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,3,3,6,10,15,3,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,006,30,105,00000,1,01,09,40004,0906603,101,0041,03,1,0,1,215,02,1,301,2,30,24,02,1985,009,1,07,5,5821,3,1,2,00,6,,,,,,,1,1,2103,814,1,1,1,1,1,2,4,2,3,3,3,4,2,3,3,2,3,1,2,0,2,0,0,0,0,0,1,1,5,0,0,0,0,4,2,3,4,9,1,3,17,24,0,0,0,0,0,1,0,0,5,1,2,2,0,3,2,4
00,0001,006,30,105,00000,1,01,09,40004,0906603,101,0041,03,1,0,1,215,03,1,201,1,63,18,08,1951,011,1,03,3,,,,2,,1,,,,,,,1,1,2103,814,1,1,1,3,2,4,6,2,9,1,1,4,3,8,6,2,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,10,15,0,3,9,0,0,0,0,0,1,4,0,0,11,1,2,2,0,3,8,4
00,0001,006,30,105,00000,1,01,09,40004,0906603,101,0059,04,1,0,1,215,01,1,101,2,66,18,08,1948,009,1,02,6,,,,2,05,4,,,,,,,1,1,2103,814,1,1,3,1,1,4,4,5,1,6,3,4,3,9,1,2,5,2,4,1,2,0,0,0,0,0,1,1,5,0,0,0,0,2,4,6,11,16,3,3,6,0,11800,0,0,0,0,2,0,0,15,1,2,2,0,3,2,7
00,0001,006,30,105,00000,1,01,09,40004,0906603,101,0059,04,1,0,1,215,02,1,301,1,36,08,04,1978,009,1,07,2,5213,3,2,2,,1,,,,,,,1,1,2103,814,1,1,1,1,1,4,4,4,3,5,3,4,3,8,3,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,5,10,0,3,14,24,9000,87.2093,0,0,0,1,0,0,12,1,2,2,0,3,2,2
00,0001,006,30,105,00000,1,01,09,40004,0906603,101,0059,04,1,0,1,215,03,1,417,2,33,08,01,1982,009,1,04,3,,,,2,03,1,,,,,,,1,1,2103,814,1,1,3,1,1,4,4,4,1,6,3,4,3,9,1,2,5,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,4,9,3,3,12,0,9800,0,0,0,0,2,0,0,15,1,2,2,0,3,2,7
00,0001,006,30,105,00000,1,01,09,40004,0906603,101,0059,04,1,0,1,215,04,1,301,1,25,10,08,1989,009,1,07,4,5213,3,1,2,,6,,,,,,,1,1,2103,814,1,1,1,1,1,2,1,4,3,6,3,4,2,3,3,2,5,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,2,3,8,0,3,16,24,10000,96.89922,0,0,0,1,0,0,5,1,2,2,0,3,2,2
00,0001,006,30,105,00000,1,01,09,40004,0906603,101,0059,04,1,0,1,215,05,1,409,1,11,05,09,2003,009,1,02,5,,,,1,,,,,,,,,1,1,2103,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,006,30,105,00000,1,01,09,40004,0906603,101,0059,04,1,0,1,215,06,1,409,1,08,21,10,2006,009,1,02,2,,,,1,,,,,,,,,1,1,2103,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,006,30,105,00000,1,01,09,40004,0906603,101,0059,04,1,0,1,215,07,1,409,1,05,23,05,2009,009,2,01,2,,,,1,,,,,,,,,1,1,2103,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,006,30,105,00000,1,01,09,40004,0906603,101,0081,05,1,0,1,215,01,1,101,1,48,23,03,1967,009,1,02,6,,,,2,,5,,,,,,,1,1,2103,814,1,1,1,1,1,4,7,4,6,6,3,4,3,11,4,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,2,3,4,7,12,0,3,6,40,9800,56.97674,0,0,0,2,0,0,20,1,2,2,0,3,2,5
00,0001,006,30,105,00000,1,01,09,40004,0906603,101,0081,05,1,0,1,215,02,1,201,2,55,27,12,1959,009,1,02,6,,,,2,03,5,,,,,,,1,1,2103,814,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,3,5,9,14,3,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,006,30,105,00000,1,01,09,40004,0906603,101,0081,05,1,0,1,215,03,1,301,2,23,19,03,1992,009,1,03,3,,,,2,00,6,,,,,,,1,1,2103,814,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,1,2,2,7,1,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,20,104,00000,1,01,09,40005,0910503,101,0033,01,1,0,1,215,01,1,101,2,51,12,10,1963,009,1,03,1,,,,2,01,5,,,,,,,1,1,2103,739,1,1,1,1,1,4,8,2,6,6,3,4,3,8,4,2,5,1,1,0,2,0,0,0,0,0,1,1,2,0,0,0,0,2,3,5,8,13,2,3,7,48,2400,11.62791,0,0,0,1,0,0,14,1,2,2,0,3,2,2
00,0001,007,20,104,00000,1,01,09,40005,0910503,101,0033,01,1,0,1,215,02,1,201,1,45,27,05,1969,009,1,03,1,,,,2,,5,,,,,,,1,1,2103,739,1,1,1,1,1,4,9,3,8,6,3,4,3,11,5,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,2,3,4,7,12,0,1,7,84,0,0,0,0,0,2,0,0,20,1,2,2,0,3,2,5
00,0001,007,20,104,00000,1,01,09,40005,0910503,101,0057,02,1,0,1,215,01,1,101,2,44,27,04,1970,009,1,04,2,,,,2,03,3,,,,,,,1,1,2103,739,1,1,1,3,2,3,6,2,8,1,1,4,3,5,5,2,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,6,11,3,3,11,84,2150,5.95238,0,3,1,4,0,0,7,1,1,1,0,1,7,8
00,0001,007,20,104,00000,1,01,09,40005,0910503,101,0057,02,1,0,1,215,02,1,414,1,48,08,02,1967,009,1,07,4,5532,3,1,2,,6,,,,,,,1,1,2103,739,1,1,1,1,1,1,5,3,3,5,3,4,2,4,3,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,4,7,12,0,1,16,18,0,0,0,0,0,1,0,0,4,1,2,2,0,3,2,2
00,0001,007,20,104,00000,1,01,09,40005,0910503,101,0057,02,1,0,1,215,03,1,301,1,22,03,07,1992,009,1,03,3,,,,1,,6,,,,,,,1,1,2103,739,1,1,1,1,1,2,5,2,6,6,3,4,2,3,4,2,6,1,1,0,2,0,0,0,0,0,1,1,2,0,0,0,0,3,1,2,2,7,0,1,9,48,0,0,0,0,0,1,0,0,5,1,2,2,0,3,2,2
00,0001,007,20,104,00000,1,01,09,40005,0910503,101,0057,02,1,0,1,215,04,1,301,2,17,04,03,1998,009,1,03,1,,,,1,00,6,,,,,,,1,1,2103,739,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,1,1,1,6,1,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,20,104,00000,1,01,09,40005,0910503,101,0094,03,1,0,1,215,01,1,101,2,36,15,09,1978,009,1,02,6,,,,2,02,2,,,,,,,1,1,2103,739,1,1,1,1,1,2,5,3,4,6,3,4,2,3,3,2,5,1,1,0,2,0,0,0,1,2,1,1,3,0,0,0,0,2,2,3,5,10,2,3,6,32,5590,40.625,0,0,0,1,0,0,5,1,2,2,0,3,2,2
00,0001,007,20,104,00000,1,01,09,40005,0910503,101,0094,03,1,0,1,215,02,1,301,1,09,05,07,2005,009,1,02,3,,,,1,,,,,,,,,1,1,2103,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,20,104,00000,1,01,09,40005,0910503,101,0001,04,1,0,1,215,01,1,101,2,63,26,11,1951,021,1,00,0,,,,2,04,4,,,,,,,1,1,2103,739,1,1,1,3,2,4,5,1,3,1,1,4,3,6,3,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,10,15,3,3,0,15,0,0,0,0,1,4,0,0,18,1,1,1,0,1,7,8
00,0001,007,20,104,00000,1,01,09,40005,0910503,101,0024,05,1,0,1,215,01,1,101,1,63,20,10,1951,021,1,02,1,,,,2,,1,,,,,,,1,1,2103,739,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,6,10,15,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,20,104,00000,1,01,09,40005,0910503,101,0024,05,1,0,1,215,02,1,201,2,56,04,03,1959,015,1,02,6,,,,2,06,1,,,,,,,1,1,2103,739,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,2,3,5,9,14,4,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,20,104,00000,1,01,09,40005,0910503,101,0024,05,1,0,1,215,03,1,303,2,25,14,03,1990,009,1,08,1,7335,,2,1,00,6,,,,,,,1,1,2103,739,1,1,1,1,1,3,1,4,3,5,3,4,3,5,3,2,5,1,1,0,2,0,0,0,0,0,1,1,2,0,0,0,0,4,2,2,3,8,1,2,17,24,7000,67.82946,0,0,0,1,0,0,6,1,2,2,0,3,2,2
00,0001,007,20,104,00000,1,01,09,40005,0910503,101,0024,05,1,0,1,215,04,1,303,1,21,06,04,1994,009,1,07,1,5335,3,2,1,,6,,,,,,,1,1,2103,739,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,0,8,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,20,104,00000,1,01,09,40005,0910503,101,0024,05,1,0,1,215,05,1,303,2,19,22,08,1995,009,1,06,3,2813,2,1,2,00,6,,,,,,,1,1,2103,739,1,1,1,1,2,4,8,3,5,2,1,4,3,10,4,2,3,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,1,1,1,6,1,3,12,36,4300,27.77778,0,0,0,4,0,0,19,1,1,1,0,1,1,8
00,0001,010,30,105,00000,1,01,09,40006,0912475,101,0007,03,1,0,1,215,01,1,101,2,52,18,03,1963,009,1,02,6,,,,2,02,5,,,,,,,1,1,2103,1207,1,1,1,1,2,4,8,7,3,1,4,4,3,10,3,2,8,3,6,0,2,0,0,0,0,0,1,1,5,0,0,0,0,2,3,5,8,13,2,3,6,16,0,0,0,0,0,4,0,0,19,1,1,2,0,2,1,9
00,0001,010,30,105,00000,1,01,09,40006,0912475,101,0007,03,1,0,1,215,02,1,201,1,52,15,02,1963,009,1,03,3,,,,2,,5,,,,,,,1,1,2103,1207,1,1,1,1,1,4,8,7,6,5,3,4,3,8,4,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,3,3,5,8,13,0,3,9,42,0,0,0,0,0,1,0,0,14,1,2,2,0,3,2,2
00,0001,010,30,105,00000,1,01,09,40006,0912475,101,0007,03,1,0,1,215,03,1,301,1,18,27,06,1996,009,1,04,2,,,,1,,6,,,,,,,1,1,2103,1207,1,1,1,4,2,4,1,6,2,3,1,4,3,7,2,2,4,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,6,0,3,11,8,0,0,0,0,0,4,0,0,9,1,1,2,0,3,9,7
00,0001,010,30,105,00000,1,01,09,40006,0912475,101,0023,04,1,0,1,215,01,1,101,2,36,06,01,1979,021,1,02,6,,,,2,01,6,,,,,,,1,1,2103,1207,1,1,1,1,2,4,8,3,3,1,4,4,3,10,3,2,8,3,6,0,2,0,0,0,0,0,1,1,5,0,0,0,0,2,2,3,5,10,2,3,6,24,5375,52.08333,0,0,0,4,0,0,19,2,1,2,0,2,1,9
00,0001,010,30,105,00000,1,01,09,40006,0912475,101,0023,04,1,0,1,215,02,1,301,1,10,29,08,2004,009,1,02,4,,,,1,,,,,,,,,1,1,2103,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,010,30,105,00000,1,01,09,40006,0912475,101,0039,05,1,0,1,215,01,1,101,1,33,17,06,1981,009,1,03,3,,,,2,,1,,,,,,,1,1,2103,1207,1,1,1,1,1,3,6,7,3,5,3,4,3,5,3,2,5,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,3,2,3,4,9,0,3,9,24,0,0,0,0,0,1,0,0,7,1,2,2,0,3,2,2
00,0001,010,30,105,00000,1,01,09,40006,0912475,101,0039,05,1,0,1,215,02,1,201,2,30,03,09,1984,009,1,04,3,,,,2,01,1,,,,,,,1,1,2103,1207,1,1,1,1,1,3,6,7,3,6,3,4,3,5,3,2,5,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,4,9,2,3,12,24,0,0,0,0,0,1,0,0,6,1,2,2,0,3,2,2
00,0001,010,30,105,00000,1,01,09,40006,0912475,101,0039,05,1,0,1,215,03,1,301,2,07,28,07,2007,009,1,02,1,,,,1,,,,,,,,,1,1,2103,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,016,40,106,00000,1,01,09,40007,0919161,101,0039,01,1,0,1,215,01,1,101,2,90,02,11,1924,009,1,04,3,,,,2,08,4,,,,,,,1,1,2103,2498,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,4,6,11,18,4,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,016,40,106,00000,1,01,09,40007,0919161,101,0039,01,1,0,1,215,02,1,601,2,42,24,07,1972,015,1,03,3,,,,2,01,6,,,,,,,1,1,2103,2498,1,1,1,1,2,4,8,1,8,2,4,4,3,10,5,2,8,3,6,0,2,0,0,0,0,0,1,1,5,0,0,0,0,3,2,4,6,11,2,3,9,60,0,0,0,2,0,4,0,0,19,1,1,2,0,2,1,9
00,0001,016,40,106,00000,1,01,09,40007,0919161,101,0039,01,1,0,1,215,03,1,601,2,52,99,99,1963,020,1,02,6,,,,2,02,6,,,,,,,1,1,2103,2498,1,1,1,1,2,4,8,1,8,2,4,4,3,10,5,2,8,3,6,0,2,0,0,0,0,0,1,1,5,0,0,0,0,2,3,5,8,13,2,3,6,60,0,0,0,2,0,4,0,0,19,1,1,2,0,2,1,9
00,0001,016,40,106,00000,1,01,09,40007,0919161,101,0020,05,1,0,1,215,01,1,101,1,74,13,06,1940,200,1,08,3,7221,,1,2,,5,,,,,,,1,1,2103,2498,1,1,1,2,2,4,3,7,3,3,1,4,3,8,3,2,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,11,17,0,4,19,18,0,0,0,0,0,4,0,0,12,1,2,2,0,3,6,2
00,0001,016,40,106,00000,1,01,09,40007,0919161,101,0020,05,1,0,1,215,02,1,201,2,71,16,01,1944,009,1,07,5,5311,3,1,2,03,5,,,,,,,1,1,2103,2498,1,1,1,3,2,4,1,7,2,1,1,4,3,9,2,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,11,17,3,3,17,6,0,0,0,0,0,4,0,0,16,1,1,1,0,1,7,8
00,0001,013,20,104,00000,1,01,09,40008,0915732,101,0189,01,1,0,1,215,01,1,101,1,30,15,01,1985,009,1,03,3,,,,2,,1,,,,,,,1,1,2103,918,1,1,1,1,2,3,6,3,8,2,1,4,3,5,5,2,3,1,2,0,2,0,0,0,0,0,1,2,2,0,0,0,0,3,2,3,4,9,0,3,9,72,5160,16.66667,0,0,0,4,0,0,7,2,1,2,0,3,1,4
00,0001,013,20,104,00000,1,01,09,40008,0915732,101,0189,01,1,0,1,215,02,1,201,2,30,19,10,1984,009,1,03,3,,,,2,03,1,,,,,,,1,1,2103,918,1,1,1,3,2,4,8,2,2,2,1,4,3,6,2,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,9,3,3,9,12,3870,75,0,0,1,4,0,0,18,2,1,1,0,1,7,8
00,0001,013,20,104,00000,1,01,09,40008,0915732,101,0189,01,1,0,1,215,03,1,301,1,13,06,12,2001,009,1,03,1,,,,1,,6,,,,,,,1,1,2103,918,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,0,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,013,20,104,00000,1,01,09,40008,0915732,101,0189,01,1,0,1,215,04,1,301,1,12,02,11,2002,009,1,02,6,,,,1,,6,,,,,,,1,1,2103,918,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,0,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,013,20,104,00000,1,01,09,40008,0915732,101,0189,01,1,0,1,215,05,1,301,1,07,18,02,2008,009,1,01,2,,,,1,,,,,,,,,1,1,2103,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,013,20,104,00000,1,01,09,40008,0915732,101,0039,02,1,0,1,215,01,1,101,1,35,16,05,1979,015,1,03,3,,,,2,,1,,,,,,,1,1,2103,918,1,1,1,1,2,4,5,3,4,3,1,4,3,10,3,2,4,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,2,3,5,10,0,3,9,32,4300,31.25,0,0,0,4,0,0,19,1,1,1,0,1,1,8
00,0001,013,20,104,00000,1,01,09,40008,0915732,101,0039,02,1,0,1,215,02,1,201,2,35,10,04,1979,009,1,06,3,2335,2,1,2,02,1,,,,,,,1,1,2103,918,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,3,2,3,5,10,2,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,013,20,104,00000,1,01,09,40008,0915732,101,0039,02,1,0,1,215,03,1,301,2,09,07,01,2006,009,1,02,2,,,,1,,,,,,,,,1,1,2103,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,013,20,104,00000,1,01,09,40008,0915732,101,0039,02,1,0,1,215,04,1,301,1,06,30,12,2008,009,1,01,2,,,,1,,,,,,,,,1,1,2103,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,013,20,104,00000,1,01,09,40008,0915732,101,0071,03,1,0,1,215,01,1,101,1,25,99,99,1990,015,1,04,3,,,,2,,6,,,,,,,1,1,2103,918,1,1,1,1,2,1,5,4,6,2,1,4,2,4,4,2,2,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,4,2,2,3,8,0,3,12,45,6450,33.33333,0,0,0,4,0,0,4,1,1,1,0,1,1,8
00,0001,013,20,104,00000,1,01,09,40008,0915732,101,0071,03,1,0,1,215,02,1,403,1,23,99,99,1992,015,1,04,3,,,,2,,6,,,,,,,1,1,2103,918,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,4,1,2,2,7,0,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,013,20,104,00000,1,01,09,40008,0915732,101,0071,03,1,0,1,215,03,1,403,2,18,99,99,1997,015,1,03,3,,,,2,00,6,,,,,,,1,1,2103,918,1,1,1,1,2,3,6,2,6,2,1,2,3,5,4,2,3,1,2,0,2,0,0,0,1,5,1,2,5,0,0,0,0,3,1,1,1,6,1,3,9,48,3870,18.75,1,0,0,4,0,0,7,1,1,2,0,3,1,4
00,0001,013,20,104,00000,1,01,09,40008,0915732,101,0071,03,1,0,1,215,04,1,414,2,22,18,07,1992,015,1,04,3,,,,2,00,6,,,,,,,1,1,2103,918,1,1,1,3,2,4,6,2,3,1,1,4,3,6,3,2,2,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,4,1,2,2,7,1,3,12,20,2580,30,0,0,1,4,0,0,18,1,1,1,0,1,7,8
00,0001,013,20,104,00000,1,01,09,40008,0915732,101,0071,03,1,0,1,215,05,1,414,2,19,99,99,1996,015,1,03,3,,,,2,00,6,,,,,,,1,1,2103,918,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,3,1,1,1,6,1,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,013,20,104,00000,1,01,09,40008,0915732,101,0071,03,1,0,1,215,06,1,414,2,20,99,99,1995,015,1,04,3,,,,2,01,6,,,,,,,1,1,2103,918,1,1,1,3,2,4,6,2,4,1,1,2,3,6,3,2,2,3,5,0,2,0,0,0,1,5,0,0,0,0,0,0,0,4,1,2,2,7,2,3,12,30,2150,16.66667,1,0,1,4,0,0,18,1,1,1,0,1,7,8
00,0001,013,20,104,00000,1,01,09,40008,0915732,101,0071,03,1,0,1,215,07,1,413,1,02,99,99,2013,015,,,,,,,,,,,,,,,,1,1,2103,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,013,20,104,00000,1,01,09,40008,0915732,101,0108,04,1,0,1,215,01,1,101,1,40,22,04,1974,009,1,03,2,,,,2,,5,,,,,,,1,1,2103,918,1,1,1,1,1,4,8,2,6,2,3,4,3,10,4,2,8,3,6,0,2,0,0,0,0,0,1,1,5,0,0,0,0,2,2,4,6,11,0,3,8,48,3600,17.44186,0,0,0,1,0,0,19,1,2,2,0,2,2,9
